Name: NAc [ACh], Title: Raster plot from device '10123', Hist: False
113.2 :    2 : [15, 15]
113.6 :    1 : [16]
114.6 :    2 : [14, 14]
116.8 :    1 : [16]
117.0 :    2 : [14, 14]
212.7 :    2 : [14, 14]
215.0 :    2 : [14, 14]
215.3 :    1 : [16]
217.5 :    2 : [14, 14]
315.2 :    1 : [16]
317.3 :    1 : [16]
415.6 :    1 : [16]
418.7 :    1 : [16]
