Name: Striatum [D2], Title: Raster plot from device '2499', Hist: False
 40.8 :    1 : [682]
 42.1 :    1 : [684]
 44.7 :    1 : [684]
 51.9 :    1 : [716]
 62.5 :    1 : [730]
 65.6 :    1 : [730]
122.2 :    1 : [716]
125.6 :    1 : [722]
154.9 :    1 : [732]
483.6 :    1 : [732]
486.8 :    1 : [732]
579.3 :    1 : [687]
635.2 :    1 : [711]
636.0 :    1 : [732]
