Name: VTA [GABA2], Title: Raster plot from device '20314', Hist: False
216.3 :    1 : [286]
216.4 :    5 : [281, 282, 284, 285, 289]
216.5 :    2 : [287, 290]
216.6 :    2 : [283, 288]
219.0 :    3 : [281, 284, 285]
219.1 :    1 : [289]
219.2 :    1 : [288]
219.3 :    4 : [283, 286, 287, 290]
219.4 :    1 : [282]
