Name: VTA [GABA2], Title: Raster plot from device '10380', Hist: False
220.2 :    1 : [282]
220.4 :    1 : [290]
220.5 :    1 : [288]
220.6 :    1 : [286]
220.8 :    2 : [284, 287]
221.1 :    1 : [283]
221.3 :    1 : [281]
222.8 :    1 : [289]
223.1 :    1 : [290]
223.2 :    1 : [288]
223.4 :    2 : [286, 287]
223.6 :    1 : [284]
224.5 :    1 : [281]
224.9 :    1 : [283]
297.9 :    1 : [285]
