Name: SNr [GABA], Title: Raster plot from device '2488', Hist: False
 15.3 :    2 : [437, 439]
 15.4 :    6 : [432, 434, 435, 436, 438, 440]
 15.5 :    2 : [431, 433]
 17.4 :    1 : [439]
 17.5 :    7 : [432, 434, 435, 436, 437, 438, 440]
 17.7 :    1 : [433]
 17.8 :    1 : [431]
 20.5 :    2 : [432, 435]
 20.6 :    1 : [438]
 20.7 :    1 : [434]
 20.9 :    2 : [439, 440]
 21.3 :    1 : [436]
