Name: VTA [GABA2], Title: Raster plot from device '20314', Hist: False
216.2 :    1 : [286]
216.3 :    5 : [281, 282, 284, 285, 289]
216.4 :    2 : [287, 290]
216.5 :    2 : [283, 288]
218.9 :    3 : [284, 285, 288]
219.0 :    2 : [283, 289]
219.1 :    1 : [287]
219.2 :    1 : [281]
219.4 :    1 : [290]
